event link,event name,Start Date,Start Time,End Date,End Time,Timezone,Event Description,,,,Price,Event Company Website,Event Company Name,Organizer: People Discription,Twitter,Facebook,Address,City,State,Zipcode,Country,Latitude,Longitude,ID - Check but NA,N/A,N/A
https://www.eventbrite.com.au/e/human-centred-ai-future-of-work-tickets-748961111847,HUMAN-CENTRED AI & FUTURE OF WORK,11/23/23,15:30,11/23/23,16:30,Australia/Melbourne,"Get ready to explore the exciting intersection of Human-Centred AI and the Future of Work in this  in-person event, followed by refreshments",0.00 AUD, - ,0.00 AUD,0.00 AUD - 0.00 AUD,https://www.swinburne.edu.au/research/centres-groups-clinics/centre-for-design-innovation/,"Centre for Design Innovation, DFM & SIGCHI-M","T﻿his is a joint initiative between Centre for Design Innovation, Design Factory Melbourne, and the ACM local chapter of SIGCHI Melbourne",,,John Street,Hawthorn,VIC,3122,AU,-37.8216292,145.0390703,748961111847,"Seminar or Talk, Ai, Design, Futureofwork, Ux, Userexperience, Human, user_centered_design",en-au
https://www.eventbrite.sg/e/demo-day-exploring-ai-e-learning-tickets-750538399557,Demo Day: Exploring AI & E-Learning,11/23/23,16:30,11/23/23,17:30,Asia/Makassar,"Dive into the future of learning, network with innovators, and earn 1000 WTF crypto tokens at our AI & E-Learning event. Unmissable!",0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,https://liv.it/,Livit Hub Bali,"We're a Bali-based coworking hub & an international service provider for tech startups.A diverse,  yet like-minded community, we are reinventing the concept and mindset surrounding work and workspaces...",,,No. 6 Gang Pungut Sari,Kec. Denpasar Sel.,Bali,80228,ID,-8.6906681,115.2613833,750538399557,"Other, Science & Technology, Meeting or Networking Event, Ai, Cryptocurrency, Crypto, Demoday, Bali, Elearning, Sanur",en-us
https://www.eventbrite.com/e/evaluating-machine-learning-models-and-their-diagnostic-value-tickets-674771318177,Evaluating machine learning models and their diagnostic value,11/23/23,16:30,11/23/23,17:30,Europe/Zurich,Evaluating machine learning models and their diagnostic value by Gael Varoquaux.,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,https://reproducibilitea.org/journal-clubs/#UniBasel,UniBasel ReproducibiliTea,"Welcome to the ReproducibiliTea UniBasel Journal Club.We will discuss the topics on reproducibility, replicability, open science and statistics twice a month in the fall semester and occasionally in t...",RTeaUnibasel,,,,,,,,,674771318177,"Medicine, Science & Technology, Seminar or Talk, Models, Machinelearning, Value, Diagnostic, Evaluating",en-us
https://www.eventbrite.com/e/workstream-techtalk-next-gen-of-saas-products-powered-by-conversational-ai-tickets-754908610977,Workstream TechTalk: Next Gen of SaaS Products Powered by Conversational AI,11/23/23,17:00,11/23/23,19:00,America/Vancouver,"Get ready to dive into a captivating tech talk on the ""Next Generation of SaaS Products Powered by Conversational AI""",0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,http://www.workstream.is,Workstream,Hire and retain hourly workers with Workstream's HR management platform that automates HR tasks and helps you engage your team.,,,6060 Silver Drive Floor 3,Burnaby,BC,V5H 0H5,CA,49.228054,-123.0027389,754908610977,"High Tech, Science & Technology, Seminar or Talk, Technology, Ai, Saas, Techtalk, Artificial_intelligence, workstream",en-us
https://www.eventbrite.com/e/getting-started-with-artificial-intelligence-tickets-721032647057,Getting Started with Artificial Intelligence,11/23/23,17:00,11/23/23,20:00,Australia/Melbourne,"Get up to speed with Artificial Intelligence and how to use it in your work, your business, and your life.",195.00 AUD, - ,195.00 AUD,195.00 AUD - 195.00 AUD,http://www.armstronginstitute.com.au,Armstrong Institute,"At Armstrong Institute, our purpose is to revolutionize education by empowering students to become visionary leaders, innovative thinkers, and agents of positive change in an ever-evolving global soci...",,102231552679851,442 Auburn Road,Hawthorn,VIC,3122,AU,-37.8381236,145.04186,721032647057,"Science, Science & Technology, Class, Training, or Workshop, Workshop, Technology, Innovation, Event, Ai, Upskill, Artificialintelligence, Start, Shortcourse, Gettingstarted",en-au
https://www.eventbrite.com.au/e/service-desk-forum-genai-built-into-service-desk-tools-and-the-impact-tickets-745808121167,Service Desk Forum - GenAI built into service desk tools and the impact,11/23/23,17:00,11/23/23,20:00,Australia/Brisbane,"This event is for People Managers & Leaders who look after an IT Support team. Social drinks, food, and networking based in the CBD of BNE.",0.00 AUD, - ,0.00 AUD,0.00 AUD - 0.00 AUD,,Jareth Oades-Gularte,"I am passionate about IT Support and Service Delivery, focusing my time through the day resourcing exceptional candidates within these disciplines. I actively attend IT networking events across Brisba...",,,160 Ann Street #l19,Brisbane City,QLD,4000,AU,-27.4674302,153.0242068,745808121167,"Career, Business & Professional, Meeting or Networking Event, Forum, artifical_intelligence, service_desk, generative_ai, genai",en-au
https://www.eventbrite.ca/e/becoming-ai-wise-a-wise-ottawa-event-for-stem-students-and-professionals-tickets-755780920077,Becoming AI WISE - A WISE Ottawa Event for STEM Students and Professionals,11/23/23,17:30,11/23/23,19:30,America/Toronto,A meet-up to embrace  AI and navigate with discernment the ways it can impact careers in STEM and all other walks of life.,0.00 CAD, - ,0.00 CAD,0.00 CAD - 0.00 CAD,https://wise-ottawa.com/,WISE Ottawa,"W﻿ISE Ottawa has been a long standing  volunteer group of professionals, enthusiastic to encourage and support women to pursue an education or career in STEM. We have for decades hosted events showcas...",,,"University of Ottawa, SITE (Rm 5084) 800 King Edward Ave.",Ottawa,ON,,CA,45.4193508,-75.6785698,755780920077,"Science, Science & Technology, Seminar or Talk, Ottawa, Event, Stem, Artificial_intelligence",en-ca
https://www.eventbrite.fr/e/artificial-intelligence-and-its-impact-on-business-and-the-job-market-tickets-735470330557,Artificial Intelligence and its impact on business and the job market,11/23/23,17:30,11/23/23,19:30,Europe/Copenhagen,Conference at CBS about Artificial Intelligence and its impact on business and the job market.,0.00 DKK, - ,0.00 DKK,0.00 DKK - 0.00 DKK,,The Danish-French Chamber of Commerce,,,,3 Solbjerg Plads,Frederiksberg,,2000,DK,55.6815652,12.5296944,735470330557,"High Tech, Science & Technology, Seminar or Talk, Business, Event, Impact, Artificialintelligence, Jobmarket",en-us
https://www.eventbrite.co.uk/e/clp-responsibly-buying-artificial-intelligence-tickets-687576378457,CLP -  Responsibly Buying Artificial Intelligence,11/23/23,18:00,11/23/23,19:00,Europe/London,"This lecture will be delivered by  Professor Albert Sanchez-Graells, as part of the Current Legal Problems Lecture Series 2023-24",0.00 GBP, - ,0.00 GBP,0.00 GBP - 0.00 GBP,https://www.ucl.ac.uk/laws/events,UCL Laws Events,"For almost 200 years, UCL Laws has been one of the leading centres of legal education in the world. Recognised as offering an outstanding educational experience to our students, we combine a strong th...",UCLLaws,UCLLaws,Endsleigh Gardens,London,England,WC1H 0EG,GB,51.5265345,-0.1310693,687576378457,"Other, Seminar or Talk, Legal, Law, Artificialintelligence, Buying, Responsibility, Problems, Artificial_intelligence, current_events",en-gb
https://www.eventbrite.co.uk/e/north-east-azure-user-group-tickets-703218424237,North East Azure User Group,11/23/23,18:00,11/23/23,21:00,Europe/London,"A relaxed evening of tech presentations and networking, speakers to be announced.",0.00 GBP, - ,0.00 GBP,0.00 GBP - 0.00 GBP,,HTG,,,,27 Grainger Street,Newcastle upon Tyne,England,NE1 5JE,GB,54.9706081,-1.6160812,703218424237,"High Tech, Science & Technology, Meeting or Networking Event, Automation, Cybersecurity, Cloud, Azure, Artificial_intelligence",en-gb
https://www.eventbrite.com/e/algorythm-tm-intro-to-machine-learning-tickets-400098043017,ALGORYTHM ™| Intro to Machine Learning,11/23/23,18:00,11/23/23,20:30,Asia/Kolkata,"Predicting the future is not magic, it's artificial intelligence. – Dave Waters",39.99 USD, - ,99.99 USD,39.99 USD - 99.99 USD,http://katusop.com,"Kat Usop, MSHI",Hi! I am a digital nomad innovator in Health & AI space (Biomedical R&D Eng'r by Profession). I create  & share knowledge from real-world experiences. I build sustainable ventures while traveling long...,itskatusop,,,BENGALURU,CA,0,IN,12.9715987,77.5945627,400098043017,"High Tech, Science & Technology, Class, Training, or Workshop, Ai, Machinelearning, Artificialintelligence, Deeptech, Artificial_intelligence",en-us
https://www.eventbrite.co.uk/e/ai-in-sustainability-startup-pitch-and-vc-panel-tickets-748112934927,AI in Sustainability: Startup Pitch and VC Panel,11/23/23,18:00,11/23/23,20:45,Europe/London,"Join us for an exciting evening startup pitches, a VC panel and many networking opportunities",, - ,, - ,,London Venture Capital Network,"London Venture Capital Network (LVCN) is a London-based organization that aims to bring together startup founders, investors, and talented individuals interested in the Venture Capital (VC) space to c...",,,103c Camley Street,London,England,N1C 4PF,GB,51.5381801,-0.13094,748112934927,"Startups & Small Business, Business & Professional, Meeting or Networking Event, Sustainability, Startup, Ai, Vc, Startups, Pitch, Venturecapital",en-gb
https://www.eventbrite.co.uk/e/responsible-ai-shaping-the-future-with-ethics-at-the-core-tickets-734569355717,Responsible AI: Shaping the Future with Ethics at the Core,11/23/23,18:00,11/23/23,21:00,Europe/London,Join us for this fascinating talk event where we explore the intersection of ethics and artificial intelligence!,0.00 GBP, - ,0.00 GBP,0.00 GBP - 0.00 GBP,,TechEx,"TheTechEx Eventportfolio is an international conference and expo world series showcasing cutting-edge technology innovation in enterprise. Featuring real-life use cases and in-depth industry insights,...",,,Telephone Avenue,Bristol,England,BS1 4BQ,GB,51.4528967,-2.5953975,734569355717,"Science, Science & Technology, Seminar or Talk, Networking, Seminar, Science, Ai, Ethics, Talk, Bristol, networking_event, science_and_technology, bristol_events",en-gb
https://www.eventbrite.com/e/tickets-prestatiemanagement-versus-toxisch-leiderschap-waar-ligt-de-grens-725917156757,Prestatiemanagement versus toxisch leiderschap: waar ligt de grens?,11/23/23,18:00,11/23/23,22:00,Europe/Brussels,Kom op 23 november naar de nieuwe editie van onze HR Challenge: Prestatiemanagement versus toxisch leiderschap: waar ligt de grens?,42.35 EUR, - ,66.55 EUR,42.35 EUR - 66.55 EUR,,Antwerp Management School,Opening Minds to impact the world!,AntwMgtSchool,AntwerpManagementSchool,5 Boogkeers,Antwerpen,Vlaams Gewest,2000,BE,51.21411,4.4043613,725917156757,"Business & Professional, Meeting or Networking Event, Hr, Diversiteit, diversity_and_inclusion",nl-nl
https://www.eventbrite.co.uk/e/democratic-resilience-in-the-age-of-ai-tickets-680014420437,Democratic Resilience in the Age of AI,11/23/23,18:15,11/23/23,19:30,Europe/London,Part of the UCL Policy & Practice seminar series.,0.00 GBP, - ,0.00 GBP,0.00 GBP - 0.00 GBP,https://www.ucl.ac.uk/political-science,UCL Department of Political Science,"UCL School of Public Policy - Department of Political ScienceWe photograph and record video and audio of our events. By your attendance in the events, you acknowledge that you have been informed that ...",uclspp,ucl.politicalscience,B4.04 -LT2 Gower Street,London,England,WC1E 6BT,GB,51.5240728,-0.1351251,680014420437,"Government & Politics, Seminar or Talk, Ai, Politics, Democracy, Ucl, Deepfakes, Artificial_intelligence, globalsecurity, democratic_backsliding",en-gb
https://www.eventbrite.com/e/ai-for-business-brilliance-tickets-748414868017,AI for Business Brilliance,11/23/23,18:30,11/23/23,20:30,Europe/Berlin,AI for Business Brilliance,61.91 EUR, - ,61.91 EUR,61.91 EUR - 61.91 EUR,,PRIME AGENCY MEDIA GROUP,,,,Chausseestraße 33,Berlin,BE,10115,DE,52.532892,13.380592,748414868017,"High Tech, Science & Technology, Conference, Business, Tech, Technology, Startup, Ai",en-us
https://www.eventbrite.de/e/ai-academy-kick-off-nov-2nd-tickets-738361106947,AI Academy | Kick-Off | Nov 2nd,11/23/23,18:30,11/23/23,20:00,Europe/Berlin,Kick-Off for the AI Academy 3.0,0.00 EUR, - ,0.00 EUR,0.00 EUR - 0.00 EUR,,TUM.ai,,,,Arcisstraße 21,München,BY,80333,DE,48.1488436,11.5680386,738361106947,"Science & Technology, Class, Training, or Workshop, Workshop, Ai, Tum, tumai, aiacademy",en-us
https://www.eventbrite.co.uk/e/sumsub-multiverse-the-roadmap-to-ai-regulation-tickets-705329909747,Sumsub Multiverse: The roadmap to AI regulation,11/23/23,18:30,11/23/23,22:30,Europe/London,This invite-only evening event will focus on AI regulation. Please register via the link below.,0.00 GBP, - ,0.00 GBP,0.00 GBP - 0.00 GBP,https://sumsub.com/,"Sumsub, full-cycle verification platform","Sumsub is a full-cycle verification platform, that secures every step of the customer's journey. With Sumsub’s customizable KYC, KYB, transaction monitoring and AML solutions, you can orchestrate your...",,,61-65 Great Queen St,London,England,WC2B 5DA,GB,51.51553,-0.1205113,705329909747,"Finance, Business & Professional, Meeting or Networking Event, Networking, Finance, Ai, Fintech, Crypto",en-gb
https://www.eventbrite.it/e/vision-architectures-on-edge-devices-pythonic-kubernetes-operators-tickets-759213055687,Vision Architectures on Edge Devices + Pythonic Kubernetes operators,11/23/23,18:30,11/23/23,21:00,Europe/Rome,"From the Cloud to Edge devices, here is a meetup all about extreme deployment settings!",0.00 EUR, - ,0.00 EUR,0.00 EUR - 0.00 EUR,http://milano.python.it,PyMI - Python Milano,"Sviluppatrici,Sviluppatori,Appassionate eAppassionati di Python a Milano",PythonMilano,PythonMilano,18 Via Carlo Imbonati,Milano,Lombardia,20159,IT,45.500576,9.1832457,759213055687,"Science & Technology, Meeting or Networking Event, Python, Machinelearning, Cloud, Kubernetes, Opensource, Edgecomputing, cloud_computing, computer_vision",en-us
https://www.eventbrite.co.uk/e/what-have-trees-ever-done-for-us-by-peter-thomas-and-botany-agm-tickets-692693574127,What Have Trees Ever Done For Us?  by Peter Thomas and Botany AGM,11/23/23,18:30,11/23/23,20:00,Europe/London,"Trees are important. They contribute to our language, we eat bits of them, build with them, and they are invaluable for our mental health.",0.00 GBP, - ,0.00 GBP,0.00 GBP - 0.00 GBP,http://www.lnhs.org.uk/,London Natural History Society,"The London Natural History Society (or LNHS as it is commonly known) is a local natural history society within the UK concerned with recording the wildlife of London, covering a circular area covering...",LNHSoc,LNHSoc,,,,,,,,692693574127,"City/Town, Community & Culture, Meeting or Networking Event, Nature, Conservation, Plants, Talk, Ecology, Trees, natural_history",en-gb
https://www.eventbrite.co.uk/e/a-unique-evening-of-social-networking-for-gay-professionals-tickets-744627329387,A unique evening of social networking for gay professionals,11/23/23,18:30,11/23/23,23:00,Europe/London,A unique evening of social networking for gay professionals,22.38 GBP, - ,22.38 GBP,22.38 GBP - 22.38 GBP,https://www.villagedrinks.com,Village Drinks,We arrange monthly social gatherings for gay profesisonals living in London.,villagedrinks,villagedrinks,,,,,,,,744627329387,"Other, Business & Professional, Party or Social Gathering, Networking, Gay, Lgbtq, Corporate, Professionals, Unique, Evening, Socialnetworking",en-gb
https://www.eventbrite.com/e/pocla-dinner-2023-tickets-727452127897,POCLA Dinner 2023,11/23/23,18:30,11/23/23,21:30,Europe/London,"A sparkling reception followed by a 3 course dinner including wine, water and coffee/tea and petit fours.",120.00 GBP, - ,120.00 GBP,120.00 GBP - 120.00 GBP,,POCLA,,,,,,,,,,,727452127897,"Food, Food & Drink, Dinner or Gala, Dinner, Event, Lowercase, 2023, pocla",en-gb
